grade_ENG,grade_MTH,grade_PHY,grade_CHM,grade_BIO,grade_ECO,grade_GEO,grade_GOV,grade_HIS,grade_LIT,grade_ACC,grade_COM,grade_ARA,grade_ISL,utme_ENG,utme_MTH,utme_PHY,utme_CHM,utme_BIO,utme_ECO,utme_GEO,utme_GOV,utme_HIS,utme_LIT,utme_ACC,utme_COM,utme_ARA,utme_ISL,strength_ENG,strength_MTH,strength_PHY,strength_CHM,strength_BIO,strength_ECO,strength_GEO,strength_GOV,strength_HIS,strength_LIT,strength_ACC,strength_COM,strength_ARA,strength_ISL,weakness_ENG,weakness_MTH,weakness_PHY,weakness_CHM,weakness_BIO,weakness_ECO,weakness_GEO,weakness_GOV,weakness_HIS,weakness_LIT,weakness_ACC,weakness_COM,weakness_ARA,weakness_ISL,career_interest,work_environment,aptitude,label
C4,B3,C5,B3,NONE,D7,B2,NONE,NONE,NONE,NONE,E8,NONE,D7,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Business & Management,Sciences & Mathematics,3,Architecture
C4,C4,C6,C4,A1,B2,NONE,B3,NONE,NONE,NONE,NONE,C6,NONE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Law & Legal Studies,Sciences & Mathematics,5,Industrial Mathematics
B3,C5,A1,B2,C6,NONE,NONE,NONE,D7,C5,NONE,C6,NONE,NONE,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Law & Legal Studies,Engineering & Computing,2,Medicine and Surgery
C5,B2,E8,NONE,A1,C4,NONE,NONE,NONE,NONE,B2,B2,B3,NONE,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Law & Legal Studies,Public Service & Social Science,1,Accounting
B2,C5,A1,B3,C4,C5,C6,NONE,NONE,NONE,NONE,NONE,C4,NONE,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Law & Legal Studies,Engineering & Computing,5,Statistics
C5,C4,C6,C5,NONE,C4,C5,NONE,NONE,NONE,NONE,C4,NONE,A1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Business & Management,Health & Life Sciences,2,Industrial Mathematics
C5,B2,B3,A1,NONE,B3,NONE,F9,F9,NONE,C5,NONE,NONE,NONE,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Health & Life Sciences,Sciences & Mathematics,4,Industrial Mathematics
B2,B3,C4,C6,C5,NONE,F9,NONE,NONE,C5,NONE,NONE,C4,NONE,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Public Service & Social Science,Education & Teaching,1,Medical Laboratory Science
C4,B2,NONE,NONE,NONE,C6,C4,NONE,C4,NONE,A1,C6,NONE,B3,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Health & Life Sciences,Sciences & Mathematics,3,Banking and Finance
C5,D7,NONE,NONE,NONE,A1,NONE,C6,B2,C4,NONE,NONE,A1,C4,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Law & Legal Studies,Arts & Humanities,1,History
B3,C6,NONE,NONE,E8,B3,NONE,C4,A1,NONE,B3,NONE,C5,NONE,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Law & Legal Studies,Law & Legal Studies,3,Public Administration
C4,B3,NONE,NONE,NONE,A1,C5,NONE,NONE,NONE,C4,C6,D7,C5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Arts & Humanities,Law & Legal Studies,2,Accounting
A1,C5,NONE,D7,D7,NONE,D7,B2,C5,C4,NONE,NONE,NONE,NONE,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Arts & Humanities,Law & Legal Studies,4,Mass Communication
B2,A1,NONE,B2,D7,B3,NONE,NONE,NONE,B3,NONE,C6,NONE,B2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Law & Legal Studies,Engineering & Computing,3,Statistics
C5,A1,C6,NONE,NONE,NONE,NONE,C4,B2,B3,C5,NONE,C4,NONE,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Education & Teaching,Education & Teaching,5,Mass Communication
C5,B3,NONE,A1,B3,B2,NONE,A1,NONE,C5,NONE,NONE,C5,NONE,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Arts & Humanities,Agriculture & Environmental Science,2,Agriculture
A1,C5,C5,B2,NONE,B3,B2,C4,NONE,NONE,NONE,NONE,B3,NONE,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Education & Teaching,Education & Teaching,3,Architecture
B3,C4,NONE,NONE,D7,B3,NONE,B2,NONE,B3,NONE,NONE,B3,C4,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Public Service & Social Science,Law & Legal Studies,5,Islamic Law (Sharia)
C4,B3,NONE,C5,B2,B3,C6,A1,NONE,B3,NONE,NONE,NONE,NONE,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Education & Teaching,Health & Life Sciences,5,Statistics
C4,B2,B2,B3,NONE,NONE,C5,NONE,NONE,NONE,NONE,B3,B3,C4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Sciences & Mathematics,Engineering & Computing,4,Chemical Engineering
C4,C5,C4,C4,C6,B3,NONE,NONE,NONE,C5,NONE,NONE,B3,NONE,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Law & Legal Studies,Health & Life Sciences,5,Radiography
A1,C4,C4,NONE,D7,C5,B3,C6,A1,NONE,NONE,NONE,NONE,NONE,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Health & Life Sciences,Sciences & Mathematics,1,Geography
A1,C5,NONE,NONE,NONE,C4,C5,A1,NONE,C6,NONE,C4,D7,NONE,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Law & Legal Studies,Health & Life Sciences,5,Demography and Social Statistics
C4,B2,NONE,D7,NONE,C4,NONE,C4,NONE,D7,C5,C6,NONE,NONE,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Law & Legal Studies,Agriculture & Environmental Science,3,Accounting
C5,B2,B3,B3,NONE,NONE,NONE,C5,NONE,D7,C4,A1,NONE,NONE,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Public Service & Social Science,Education & Teaching,1,Education and Mathematics
B2,B3,C4,C6,NONE,C4,NONE,C5,D7,C5,NONE,NONE,NONE,NONE,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Sciences & Mathematics,Health & Life Sciences,5,Statistics
A1,C6,C5,B3,E8,NONE,C6,NONE,NONE,C5,NONE,NONE,F9,NONE,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Business & Management,Law & Legal Studies,3,Architecture
C5,B2,NONE,C4,C4,F9,NONE,A1,NONE,NONE,A1,NONE,NONE,B3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Education & Teaching,Education & Teaching,3,Education and Biology
B2,C4,NONE,B3,B3,NONE,NONE,NONE,F9,B2,E8,NONE,F9,NONE,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Health & Life Sciences,Arts & Humanities,5,Biological Sciences
C5,D7,B2,NONE,NONE,B2,A1,B3,NONE,C6,NONE,NONE,B3,NONE,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Health & Life Sciences,Sciences & Mathematics,5,Geography
A1,A1,NONE,B3,NONE,C4,A1,C4,NONE,NONE,C4,NONE,NONE,B3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Sciences & Mathematics,Law & Legal Studies,4,Education and Economics
C6,C5,B3,C5,NONE,NONE,B2,NONE,C5,NONE,NONE,F9,C6,NONE,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Sciences & Mathematics,Education & Teaching,3,Architecture
C4,B2,C6,NONE,NONE,B3,A1,C4,NONE,NONE,B2,NONE,NONE,C6,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Engineering & Computing,Sciences & Mathematics,2,Geography
C5,C5,B3,NONE,NONE,NONE,C5,B3,C4,NONE,NONE,C5,NONE,B3,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Agriculture & Environmental Science,Business & Management,4,International Relations
C4,A1,B2,B2,C5,NONE,NONE,B2,NONE,C4,NONE,NONE,NONE,C5,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Arts & Humanities,Agriculture & Environmental Science,3,Chemical Engineering
C6,C5,B2,NONE,C5,NONE,B2,C6,B3,C4,NONE,NONE,NONE,NONE,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Arts & Humanities,Sciences & Mathematics,4,International Relations
A1,C4,B2,NONE,NONE,C5,A1,NONE,E8,NONE,B3,NONE,C5,NONE,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Law & Legal Studies,Engineering & Computing,4,Social Work
B2,C5,C5,C5,B2,NONE,NONE,NONE,B2,NONE,NONE,E8,A1,NONE,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Agriculture & Environmental Science,Engineering & Computing,1,Mechanical Engineering
B3,A1,NONE,C4,C6,NONE,NONE,NONE,B3,F9,NONE,F9,B2,NONE,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Public Service & Social Science,Education & Teaching,3,Education and Biology
B3,B2,C4,C6,NONE,NONE,NONE,NONE,C4,B2,B2,NONE,NONE,C6,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Sciences & Mathematics,Arts & Humanities,5,Chemical Engineering
A1,C6,NONE,C6,NONE,C4,NONE,NONE,A1,NONE,C5,NONE,B2,A1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Law & Legal Studies,Engineering & Computing,1,Statistics
C4,B2,B3,C4,NONE,NONE,NONE,B3,B2,NONE,F9,NONE,E8,NONE,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Health & Life Sciences,Sciences & Mathematics,5,Industrial Mathematics
C6,C4,NONE,A1,NONE,NONE,NONE,B2,NONE,C6,NONE,B3,B2,B2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Public Service & Social Science,Agriculture & Environmental Science,1,Islamic Law (Sharia)
C5,C4,NONE,B3,B3,NONE,C5,E8,NONE,B2,B2,NONE,NONE,NONE,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Public Service & Social Science,Agriculture & Environmental Science,5,Agriculture
B3,C4,NONE,B2,NONE,A1,C6,NONE,C4,C4,NONE,NONE,NONE,C4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Health & Life Sciences,Engineering & Computing,5,Statistics
A1,B2,A1,NONE,NONE,C4,B2,NONE,NONE,B3,C4,NONE,NONE,D7,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Law & Legal Studies,3,Social Work
A1,C5,NONE,NONE,C4,B3,NONE,A1,C6,NONE,NONE,NONE,A1,B3,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Education & Teaching,Law & Legal Studies,5,Psychology
C5,B2,C4,B2,NONE,B2,NONE,NONE,NONE,C4,NONE,C4,NONE,B3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Arts & Humanities,Law & Legal Studies,5,Mathematics
C6,C6,B2,C6,C6,A1,NONE,NONE,NONE,NONE,NONE,NONE,E8,D7,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Agriculture & Environmental Science,Sciences & Mathematics,2,Biochemistry
C6,C6,C4,B2,NONE,C4,B3,NONE,NONE,NONE,NONE,NONE,C4,C5,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Arts & Humanities,Arts & Humanities,4,Social Work
B3,B2,NONE,C5,NONE,B3,A1,F9,NONE,NONE,NONE,NONE,F9,D7,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Sciences & Mathematics,3,Social Work
B3,B2,NONE,B2,NONE,NONE,C5,B3,C5,E8,A1,NONE,NONE,NONE,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Business & Management,Agriculture & Environmental Science,3,International Relations
B2,B2,NONE,NONE,B3,C4,C4,B3,F9,C6,NONE,NONE,NONE,NONE,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Law & Legal Studies,Law & Legal Studies,3,Law
B3,C6,NONE,A1,NONE,C4,B3,D7,NONE,NONE,NONE,C5,D7,NONE,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Arts & Humanities,Public Service & Social Science,1,Social Work
C4,C4,NONE,NONE,NONE,NONE,C4,C6,C4,NONE,C4,B2,E8,NONE,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Sciences & Mathematics,Engineering & Computing,2,International Relations
B2,D7,NONE,B2,NONE,A1,B2,A1,C5,C6,NONE,NONE,NONE,NONE,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Arts & Humanities,Law & Legal Studies,5,History
C4,C4,NONE,NONE,C6,B2,B2,NONE,NONE,NONE,F9,F9,C5,NONE,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Sciences & Mathematics,Education & Teaching,4,Social Work
C6,C4,B3,C5,NONE,NONE,E8,NONE,C6,NONE,NONE,E8,C6,NONE,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Education & Teaching,Agriculture & Environmental Science,3,Education and Mathematics
B2,C4,NONE,A1,B3,E8,C6,NONE,NONE,C5,C5,NONE,NONE,NONE,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Agriculture & Environmental Science,Engineering & Computing,1,Agriculture
C4,C4,C5,NONE,C4,NONE,C4,C5,A1,NONE,B2,NONE,NONE,NONE,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Engineering & Computing,Education & Teaching,2,International Relations
A1,C6,NONE,NONE,NONE,C6,B3,C5,NONE,NONE,NONE,B2,C5,C6,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Arts & Humanities,Education & Teaching,5,Education and Economics
C4,B3,B3,C6,NONE,B3,NONE,A1,A1,NONE,NONE,NONE,B3,NONE,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Education & Teaching,Agriculture & Environmental Science,3,Chemical Engineering
C4,C4,NONE,B3,NONE,C5,C6,B3,C4,NONE,F9,NONE,NONE,NONE,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Law & Legal Studies,Law & Legal Studies,5,International Relations
C4,B3,B2,NONE,F9,NONE,B3,C4,B2,NONE,C6,NONE,NONE,NONE,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Engineering & Computing,Law & Legal Studies,2,International Relations
C4,C6,NONE,NONE,C6,C6,NONE,C5,NONE,NONE,C4,C5,NONE,E8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Sciences & Mathematics,Health & Life Sciences,2,Business Administration
C4,C5,B3,NONE,B2,C4,B3,A1,C6,NONE,NONE,NONE,NONE,NONE,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Health & Life Sciences,Engineering & Computing,4,Demography and Social Statistics
B3,C4,NONE,C4,NONE,C6,NONE,D7,NONE,NONE,NONE,F9,B3,C5,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Education & Teaching,Public Service & Social Science,3,Statistics
C4,C4,C4,B2,C5,NONE,B2,NONE,NONE,C4,NONE,NONE,NONE,B2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Business & Management,Health & Life Sciences,1,Architecture
B3,C4,A1,C6,B2,C5,NONE,NONE,B3,NONE,NONE,B2,NONE,NONE,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Business & Management,Health & Life Sciences,1,Education and Mathematics
B2,C4,B3,NONE,NONE,A1,NONE,C5,NONE,NONE,B2,NONE,D7,C4,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Business & Management,Sciences & Mathematics,3,Public Administration
B3,C6,A1,A1,C5,NONE,NONE,NONE,NONE,C5,C4,NONE,NONE,B3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Arts & Humanities,Education & Teaching,5,Mechanical Engineering
C6,C4,NONE,B2,NONE,C6,NONE,A1,B2,NONE,A1,NONE,NONE,B2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Sciences & Mathematics,Engineering & Computing,1,Statistics
C5,C4,D7,NONE,NONE,B3,C6,B3,B3,NONE,NONE,NONE,A1,NONE,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Arts & Humanities,Health & Life Sciences,1,Geography
C4,C5,NONE,B2,C6,C6,C4,NONE,NONE,C4,NONE,B3,NONE,NONE,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Business & Management,Law & Legal Studies,4,Statistics
B2,B3,NONE,NONE,C4,C5,NONE,A1,C4,C6,NONE,NONE,C4,NONE,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Arts & Humanities,Education & Teaching,4,Sociology
C6,C4,NONE,A1,C4,NONE,E8,B2,B3,NONE,B2,NONE,NONE,NONE,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Arts & Humanities,Law & Legal Studies,2,Education and Biology
C6,C5,B3,NONE,D7,B3,C4,B3,B3,NONE,NONE,NONE,NONE,NONE,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Health & Life Sciences,Business & Management,4,International Relations
C4,C4,C4,A1,A1,A1,NONE,NONE,NONE,C4,NONE,E8,NONE,NONE,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Sciences & Mathematics,5,Industrial Mathematics
B2,C4,B3,NONE,NONE,C4,NONE,B3,B2,NONE,C4,NONE,B2,NONE,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Arts & Humanities,Law & Legal Studies,4,Public Administration
C5,C4,NONE,C4,B2,D7,NONE,NONE,C6,D7,NONE,C5,NONE,NONE,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Agriculture & Environmental Science,Sciences & Mathematics,4,Agriculture
A1,B3,NONE,C4,NONE,NONE,NONE,B3,A1,C5,E8,NONE,B3,NONE,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Engineering & Computing,Engineering & Computing,1,Mass Communication
C6,D7,C5,NONE,NONE,B3,C6,C4,NONE,NONE,C5,NONE,NONE,E8,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Education & Teaching,Arts & Humanities,4,Geography
A1,C6,NONE,NONE,C4,C6,C6,C4,NONE,C4,NONE,NONE,B3,NONE,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Agriculture & Environmental Science,Engineering & Computing,3,Social Work
B2,C5,NONE,A1,NONE,B2,B2,C5,NONE,C6,NONE,NONE,C6,NONE,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Business & Management,Engineering & Computing,5,Statistics
B2,C5,E8,NONE,C5,B3,NONE,A1,C6,C4,NONE,NONE,NONE,NONE,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Agriculture & Environmental Science,Law & Legal Studies,2,Law
